adoptType,createTime,dataInfoOperator,dataInfoState,dataInfoTime,entryWay,id,infoSource,infoType,modifyTime,provinceId,pubDate,pubDateStr,sourceUrl,summary,title
1,1582167379000,,0,1582167379000,1,5449,人民日报,1,1582167379000,1,1582167016000,12分钟前,http://m.weibo.cn/2803301701/4473995094751309,"据日本广播协会电视台20日报道，2名在“钻石公主”号邮轮上感染冠肺炎的患者死亡。这首次出现在“钻石公主”号邮轮感染新冠肺炎后死亡的病例。截至目前，日本国内新冠肺炎死亡病例增至3例。
",钻石公主号2名新冠肺炎感染者死亡
1,1581838040000,,0,1581838040000,1,4721,山东卫健委,1,1581838040000,37,山东省,1581838040000,3天前,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200216_2578799.html,2020年2月16日0-12时，山东省无新增新型冠状病毒肺炎确诊病例，累计确诊病例537例(含重症病例17例，危重症病例13例，治愈出院166例，死亡病例2例);新增疑似病例4例，现有疑似病例66例。截至目前，追踪到密切接触者15534人，已解除医学观察11904人，诊断为疑似或确诊病例286例，尚有3344人正在接受医学观察。,山东省无新增确诊病例
1,1581837497000,,0,1581837497000,1,4719,人民日报,2,1581837497000,100,全国,1581837322000,3天前,http://m.weibo.cn/2803301701/4472612262169458,"国家卫健委发言人米锋表示，截至2月15日24时，武汉、湖北、全国重症病例占确诊病例的比例均明显下降，其中武汉重症占确诊病例的比例，由1月28日的最高点32.4%波动下降至2月15日的21.6%，湖北其他地市重症占确诊病例的比例，由1月27日的最高点18.4%下降至2月15日的11.1%，全国其他省份重症占确诊病例的比例，由1月27日的最高点15.9%下降至2月15日的7.2%，以上变化说明，全国各地的疫情防控效果已经显现。
",国家卫健委：全国疫情防控效果已经显现
1,1581822616000,,0,1581822616000,1,4679,人民日报,1,1581822616000,42,湖北省,1581822325000,3天前,http://m.weibo.cn/2803301701/4472549360993596,近日，武汉市纪检监察机关先后查处4起在疫情防控工作中不认真履职尽责案件，共有13人被查处。其中，被中央指导组指出工作不够细、不到位的武汉市洪山区，副区长王在桥因严重失职失责问题受到政务撤职处分。硚口区长丰街#漏报信息致患者自缢武汉多人被处理#，另有多人因擅自外出离岗、未落实工作人员到岗等问题受到处分。,武汉查处抗疫失职失责13人
1,1581821782000,,0,1581821782000,1,4676,人民网,2,1581821782000,100,全国,1581821270000,4天前,http://m.weibo.cn/2286908003/4472544931471961,2月15日，12省市22支医疗队2100余名医护人员冒雪驰援湖北武汉及荆州各医院。此次医疗队将在各医院继续实行分级分类诊断救治，实现确认者应收尽收，对重症、危重症病例集中救治、全力救治，特别是孕产妇、婴幼儿等病例。,12省市22支医疗队再援湖北
1,1581818785000,,0,1581818785000,1,4667,上海卫健委,1,1581818785000,31,上海市,1581818785000,4天前,http://wsjkw.sh.gov.cn/xwfb/20200216/bc828ec964b643f4acff985a8e5a376f.html,"2020年2月15日12—24时，上海市排除新型冠状病毒肺炎疑似病例38例；新增确诊病例2例，截至2月15日24时，上海市已累计排除疑似病例1660例，发现确诊病例328例。目前，186例病情平稳，13例病情危重，4例重症，124例治愈出院，1例死亡。尚有142例疑似病例正在排查中。
                        ",上海新增确诊病例2例
1,1581817733000,,0,1581817733000,1,4658,央视新闻,1,1581817733000,1,1581817215000,4天前,http://m.weibo.cn/2656274875/4472527923106979,日本厚生劳动省今天上午确认：停靠在横滨的“钻石公主号”邮轮上新增70名新冠肺炎确诊病例。目前，“钻石公主号”邮轮上共确诊355例新冠肺炎感染者。,钻石公主号新增70例新冠肺炎
1,1581817610000,,0,1581817610000,1,4657,江苏卫健委,1,1581817610000,32,江苏省,1581817180000,4天前,http://wjw.jiangsu.gov.cn/art/2020/2/16/art_7290_8974157.html,2020年2月15日0-24时，江苏省报告新型冠状病毒肺炎新增确诊病例13例。其中，轻型病例1例，普通型病例12例。新增出院病例30例。新增重型病例3例，1例重型病例符合新冠肺炎出院标准，1例转为普通型病例，1例转为危重型病例。新增危重型病例1例，另有1例危重型病例转为重型病例。,江苏新增13例，累计617例
1,1581816729000,,0,1581816729000,1,4654,北京卫健委,1,1581816729000,11,北京市,1581816729000,4天前,http://wjw.beijing.gov.cn/xwzx_20031/xwfb/202002/t20200216_1632327.html,"2月15日0时至24时，本市新增5例新冠肺炎确诊病例。现有疑似病例122例。新增密切接触者6例，累计确定密切接触者1849例，其中988例已解除医学观察。治愈出院8例。截至2月15日24时，本市累计确诊病例380例。
                            
                ", 北京市新增5例，累计380例
1,1581815507000,,0,1581815507000,1,4649,安徽卫健委,1,1581815507000,34,安徽省,1581815400000,4天前,http://wjw.ah.gov.cn/news_details_55003.html," 2020年2月15日0-24时，安徽省报告新增确诊病例12例，新增疑似病例6例，新增治愈出院病例34例。截至2月15日24时，安徽省累计报告确诊病例962例，累计治愈出院病例232例，累计死亡病例6例，累计医学观察密切接触者21796人，尚在医学观察4089人。
",安徽省新增确诊病例12例，累计962例
1,1581815194000,,0,1581815194000,1,4644,陕西卫健委,1,1581815194000,61,陕西省,1581815194000,4天前,http://sxwjw.shaanxi.gov.cn/art/2020/2/16/art_9_68068.html,截至2月16日9时，陕西新增4例新冠肺炎确诊病例，新增疑似病例15例。陕西累计报告新冠肺炎确诊病例236例，其中输入性病例116例，密切接触者105例，无明确接触史病例15例。全省现有疑似病例189例。全省新增密切接触者920人，累计15673人，均集中医学观察。新增解除密切接触者642人，累计解除密切接触者9990人。,陕西新增4例新冠肺炎，确诊36例
1,1581815506000,,0,1581815506000,1,4648,浙江卫健委,1,1581815506000,33,浙江省,1581814980000,4天前,https://www.zjwjw.gov.cn/art/2020/2/16/art_1202101_41921015.html," 2020年2月15日0-24时，浙江省报告新型冠状病毒肺炎新增确诊病例5例，新增出院病例28例。 截至2月15日24时，浙江省累计报告新型冠状病毒肺炎确诊病例1167例，现有重症病例76例，累计出院437例。全省共追踪到密切接触者37639人，当日解除医学观察1587人，尚有9019人正在接受医学观察。
   
",浙江新增确诊病例5例，累计1167例
1,1581815056000,,0,1581815056000,1,4643,人民日报,2,1581815056000,63,青海省,1581814872000,4天前,http://m.weibo.cn/2803301701/4472518095863859,记者从青海省卫健委获悉，2月15日0-24时，青海省报告新型冠状病毒肺炎新增确诊病例0例，新增重症病例0例，新增死亡病例0例，新增出院病例2例。当日无新增确诊病例和疑似病例。青海已连续十天无新增。截至2月15日24时，青海省累计报告新型冠状病毒肺炎确诊病例18例。目前累计追踪到密切接触者437人，已解除医学观察126人，尚有311人正在接受医学观察。,青海10天无新增确诊病例
1,1581815056000,,0,1581815056000,1,4641,人民网,2,1581815056000,100,全国,1581814638000,4天前,http://m.weibo.cn/2286908003/4472517118516452,"据国家卫健委数据统计，2月15日0-24时，全国除#湖北以外地区新增166例#，连续第12日呈下降态势。过去这一数据分别为：890例(3日)、731例(4日)、707例(5日)、696例(6日)、558例(7日)、509例(8日)、444例(9日)、381例(10日)、377例(11日)、312例（12日）、267例（13日）、221例（14日）。
",湖北以外新增病例12连降
1,1581814923000,,0,1581814923000,1,4639,辽宁卫健委,1,1581814923000,21,辽宁省,1581814320000,4天前,http://wsjk.ln.gov.cn/wst_zdzt/xxgzbd/yqtb/202002/t20200216_3742011.html,"2020年2月15日10时至24时，辽宁省新增1例新型冠状病毒肺炎确诊病例，目前，辽宁省累计报告新型冠状病毒肺炎确诊病例120例，治愈出院32例，死亡1例。目前累计追踪到密切接触者2461人，已解除医学观察1888人，现有573人正在接受医学观察。
",辽宁省新增1例，累计120例
1,1581814576000,,0,1581814576000,1,4634,湖南卫健委,1,1581814576000,43,湖南省,1581813960000,4天前,http://wjw.hunan.gov.cn/wjw/qwfb/202002/t20200216_11180446.html,"2020年2月15日0-24时,湖南省报告新型冠状病毒肺炎新增确诊病例3例，截至2月15日24时,湖南省累计报告新型冠状病毒肺炎确诊病例1004例，目前追踪到密切接触者25691人,已解除医学观察21402人,尚有4289人正在接受医学观察。	",湖南省卫生健康委员会
1,1581815507000,,0,1581815507000,1,4650,贵州卫健委,1,1581815507000,52,贵州省,1581813894000,4天前,http://www.gzhfpc.gov.cn/ztzl_500663/xxgzbdgrdfyyqfk/yqdt/202002/t20200216_49400070.html," 2020年2月15日12—24时，全省新型冠状病毒肺炎新增确诊病例1例（遵义市1例），新增治愈出院病例1例（铜仁市1例）。截至2月15日24时，全省累计报告新型冠状病毒肺炎病例144例。
            
        ",贵州新增1例，累计144例
1,1581814215000,,0,1581814215000,1,4632,央视新闻,1,1581814215000,100,全国,1581813828000,4天前,http://m.weibo.cn/2656274875/4472513717724375,"2月15日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2009例,当日新增治愈出院病例1323例，解除医学观察的密切接触者29788人。截至2月15日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例57416例（其中重症病例11272例），累计治愈出院病例9419例。累计追踪到密切接触者529418人，尚在医学观察的密切接触者158764人。",全国新增2009例，累计确诊新冠肺炎68500例
1,1581813685000,,0,1581813685000,1,4629,天津卫健委,1,1581813685000,12,天津市,1581813685000,4天前,http://wsjk.tj.gov.cn/art/2020/2/16/art_87_70945.html,2020年2月15日0－24时，天津市报告新型冠状病毒肺炎新增确诊病例2例，新增危重型病例1例，新增重型病例0例，新增死亡病例0例，新增出院病例5例。截至2月15日24时，天津市累计报告新型冠状病毒肺炎确诊病例122例。目前追踪到密切接触者1467人，已解除医学观察681人，尚有749人正在接受医学观察。,天津新增2例，累计122例
1,1581812801000,,0,1581812801000,1,4625,福建卫健委,1,1581812801000,35,福建省,1581812640000,4天前,http://wjw.fujian.gov.cn/ztzl/gzbufk/yqtb/202002/t20200216_5196270.htm,"2月15日0—24时，福建省报告新增新型冠状病毒肺炎确诊病例2例，截至2月15日24时，福建省累计报告新型冠状病毒肺炎确诊病例287例，累计治愈出院病例77例，目前住院病例210例。目前，确诊、疑似病例的密切接触者已解除医学观察7320人，尚有2821人正在接受医学观察。
                ",福建省新增2例，累计287例
1,1581812778000,,0,1581812778000,1,4624,央视新闻,1,1581812778000,41,河南省,1581812472000,4天前,http://m.weibo.cn/2656274875/4472508029943016,"2020年2月15日0-24时，河南省新增新型冠状病毒肺炎确诊病例19例,新增出院病例42例。截至2月15日24时，全省累计报告新型冠状病毒肺炎确诊病例1231例，累计死亡病例13例，累计出院病例397例（核减1例）。目前累计追踪到密切接触者33787人，2月15日已解除观察6006人，诊断为疑似63人，共有8136人正在接受医学观察。",河南新增19例新冠肺炎，累计确诊1231例
1,1581811345000,,0,1581811345000,1,4620,吉林卫健委,1,1581811345000,22,吉林省,1581811345000,4天前,http://www.jl.gov.cn/szfzt/jlzxd/yqtb/202002/t20200216_6838654.html,2月15日0-24时，全省新增确诊病例1例（长春市），系由疑似病例转为确诊病例。新增治愈出院3例（长春市1例，四平市2例）。截至2月15日24时，全省累计报告确诊病例89例，累计治愈出院28例，死亡1例，现在院隔离治疗确诊病例60例。,吉林省新增1例，累计89例
1,1581811344000,,0,1581811344000,1,4619,广西卫健委,1,1581811344000,45,广西壮族自治区,1581811201000,4天前,http://wsjkw.gxzf.gov.cn/zhuantiqu/ncov/ncovyqtb/2020/0216/68858.html, 2月15日0-24时，我区共新增新型冠状病毒肺炎确诊病例2例，其中南宁市1例、防城港市1例；新增疑似病例49例；新增治愈出院病例6例；无新增死亡病例。目前全区累计报告确诊病例237例，累计出院病例46例。现有疑似病例156例，重症病例3例，危重病例6例，累计死亡病例2例。,广西新增2例，累计报告确诊病例237例
1,1581810999000,,0,1581810999000,1,4618,黑龙江卫健委,1,1581810999000,23,黑龙江省,1581810999000,4天前,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7840/navid/42/stypeid/,"2020年2月15日0-24时,黑龙江省报告新型冠状病毒感染的肺炎新增确诊病例20例。新增治愈出院病例22例。新增重症病例7例。新增疑似病例44例。截至2月15日24时,黑龙江省报告新型冠状病毒感染的肺炎确诊病例445例，全省当日发热门诊诊疗人数1941人。目前追踪到密切接触者14912人, 已解除医学观察10121人，尚有4685人正在接受医学观察。
		",黑龙江新增确诊病例20例，累计445例
1,1581808025000,,0,1581808025000,1,4613,重庆卫健委,1,1581808025000,50,重庆市,1581808024000,4天前,http://wsjkw.cq.gov.cn/yqxxyqtb/20200216/254438.html,2020年2月15日12—24时，重庆市报告新冠肺炎新增确诊病例6例，新增治愈出院病例18例。截至2月15日24时，重庆市现有在院确诊病例355例，累计死亡病例5例，累计治愈出院病例184例，累计报告确诊病例544例。累计追踪到密切接触者21589人，已解除医学观察16708人，尚有4881人正在接受医学观察。,重庆市新增6例，累计544例
1,1581806060000,,0,1581806060000,1,4611,央视新闻,1,1581806060000,42,湖北省,1581805637000,4天前,http://m.weibo.cn/2656274875/4472479366173193,2020年2月15日0—24时，湖北全省新增新冠肺炎确诊病例1843例(含临床诊断病例888例)，全省新增出院849例。截至2020年2月15日24时，湖北省累计报告新冠肺炎病例56249例，全省累计治愈出院5623例，全省累计病亡1596例，目前仍在院治疗39447例，其中：重症8439例、危重症1957例。累计追踪密切接触者183183人，尚在接受医学观察74261人。,湖北新增1843例，累计56249例
